# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
etr-1	WBGene00001340	T01D1.2n.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2n.2	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2n.3	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2n.4	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2o.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2o.2	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2o.3	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2o.4	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2p.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2p.2	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2p.3	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2p.4	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2q.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2q.2	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2q.3	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2q.4	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2r.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2r.2	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2r.3	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2r.4	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2s.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2s.2	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2s.3	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2s.4	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2t.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2t.2	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2t.3	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2t.4	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2u.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2u.2	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2u.3	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2u.4	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2v.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2v.2	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2v.3	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2v.4	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2w.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2w.2	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2w.3	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2w.4	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2x.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2x.2	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2x.3	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
etr-1	WBGene00001340	T01D1.2x.4	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
eva-1	WBGene00009304	F32A7.3a.1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
eva-1	WBGene00009304	F32A7.3a.2	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
eva-1	WBGene00009304	F32A7.3b.1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
eva-1	WBGene00009304	F32A7.3b.2	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
eva-1	WBGene00009304	F32A7.3c.1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
eva-1	WBGene00009304	F32A7.3c.2	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
evl-14	WBGene00001352	H38K22.1.1	protein_coding	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
exoc-7	WBGene00016606	C43E11.8.1	protein_coding	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
exos-4.1	WBGene00007201	B0564.1a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
exos-4.2	WBGene00000202	Y6D11A.1.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
exos-7	WBGene00009289	F31D4.1.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
exos-8	WBGene00018305	F41G3.14.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
exos-8	WBGene00018305	F41G3.14.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
exp-2	WBGene00001374	F12F3.1a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
exp-2	WBGene00001374	F12F3.1b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
exp-2	WBGene00001374	F12F3.1c.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
exp-2	WBGene00001374	F12F3.1d.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
faah-2	WBGene00015048	B0218.2.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
farl-11	WBGene00017349	F10E7.8a.1	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
farl-11	WBGene00017349	F10E7.8b.1	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
farl-11	WBGene00017349	F10E7.8c.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
farl-11	WBGene00017349	F10E7.8c.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
farl-11	WBGene00017349	F10E7.8c.3	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
fasn-1	WBGene00009342	F32H2.5.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fat-3	WBGene00001395	W08D2.4a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fat-3	WBGene00001395	W08D2.4b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fat-3	WBGene00001395	W08D2.4c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fat-3	WBGene00001395	W08D2.4d.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fat-3	WBGene00001395	W08D2.4d.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fat-4	WBGene00001396	T13F2.1a.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
fat-4	WBGene00001396	T13F2.1a.2	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
fat-4	WBGene00001396	T13F2.1b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fat-4	WBGene00001396	T13F2.1c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fat-4	WBGene00001396	T13F2.1c.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fat-4	WBGene00001396	T13F2.1c.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fat-6	WBGene00001398	VZK822L.1a.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
fat-6	WBGene00001398	VZK822L.1a.2	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
fat-6	WBGene00001398	VZK822L.1b.1	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fat-6	WBGene00001398	VZK822L.1b.2	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fat-6	WBGene00001398	VZK822L.1b.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fat-6	WBGene00001398	VZK822L.1c.1	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fat-6	WBGene00001398	VZK822L.1c.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fath-1	WBGene00007707	C25A1.5.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fbxa-107	WBGene00012564	Y37H2A.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fbxa-115	WBGene00013755	Y113G7B.3.1	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
fbxa-116	WBGene00013754	Y113G7B.1a.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
fbxa-116	WBGene00013754	Y113G7B.1b.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
fbxa-121	WBGene00012485	Y18D10A.18	pseudogene	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fbxa-122	WBGene00014917	Y53C10A.13	pseudogene	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fbxa-123	WBGene00014918	Y53C10A.14	pseudogene	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fbxa-170	WBGene00016486	C36C9.3.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fbxa-182	WBGene00018353	F42G2.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fbxa-210	WBGene00012565	Y37H2A.5b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fbxa-4	WBGene00044672	F42G2.8.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fbxa-46	WBGene00018690	F52D2.8a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fbxa-46	WBGene00018690	F52D2.8b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fbxa-64	WBGene00020883	T28A11.21.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fbxa-84	WBGene00011670	T09F5.11.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
fbxa-85	WBGene00044654	Y61B8A.4.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fbxa-93	WBGene00012368	W09G3.5	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fbxb-114	WBGene00016254	C30E1.5.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fbxb-39	WBGene00019702	M01D1.7.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fbxb-41	WBGene00019703	M01D1.8.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fbxb-45	WBGene00019705	M01D1.10.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
fbxb-58	WBGene00019186	H11E01.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fbxb-71	WBGene00018236	F40F4.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fbxb-72	WBGene00019243	H24O09.2.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
fbxb-74	WBGene00019952	R08C7.9.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
fbxb-75	WBGene00019956	R08C7.13.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
fbxb-77	WBGene00021204	Y17G9B.7a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fbxb-77	WBGene00021204	Y17G9B.7b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fbxb-78	WBGene00017116	E04A4.1.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fbxb-85	WBGene00011267	R17.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fbxc-20	WBGene00018352	F42G2.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fbxc-50	WBGene00015912	C17F4.5.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fcd-2	WBGene00012767	Y41E3.9a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fcd-2	WBGene00012767	Y41E3.9b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fcd-2	WBGene00012767	Y41E3.9c.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fce-2	WBGene00001406	F48F5.5.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fcho-1	WBGene00018974	F56D12.6a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fcho-1	WBGene00018974	F56D12.6b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fezf-1	WBGene00012639	Y38H8A.5.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fipr-29	WBGene00019171	H06I04.7.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
fitm-2	WBGene00044094	ZK265.9.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fitm-2	WBGene00044094	ZK265.9.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fkb-2	WBGene00001427	Y18D10A.19.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fkb-6	WBGene00001431	F31D4.3.1	protein_coding	0	1	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
fkb-6	WBGene00001431	F31D4.3.2	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
fkh-4	WBGene00001436	C29F7.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fkh-9	WBGene00001441	K03C7.2a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fkh-9	WBGene00001441	K03C7.2b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
flad-1	WBGene00011271	R53.1a.1	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
flad-1	WBGene00011271	R53.1a.2	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
flad-1	WBGene00011271	R53.1b.1	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
flad-1	WBGene00011271	R53.1b.2	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
flad-1	WBGene00011271	R53.1b.3	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
flad-1	WBGene00011271	R53.1c.1	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
flad-1	WBGene00011271	R53.1d.1	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
flcn-1	WBGene00017699	F22D3.2a.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
flcn-1	WBGene00017699	F22D3.2d.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
flcn-1	WBGene00017699	F22D3.2e.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
flcn-1	WBGene00017699	F22D3.2f.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
flcn-1	WBGene00017699	F22D3.2g.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
flcn-1	WBGene00017699	F22D3.2j.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
flp-22	WBGene00009562	F39H2.1.1	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
flp-22	WBGene00009562	F39H2.1.2	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
flp-24	WBGene00016028	C24A1.1.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
flp-24	WBGene00016028	C24A1.1.2	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
flp-4	WBGene00001447	C18D1.3.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
flr-2	WBGene00001466	F58H1.4.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fmi-1	WBGene00001475	F15B9.7a.1	protein_coding	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
fmi-1	WBGene00001475	F15B9.7b.1	protein_coding	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
fmi-1	WBGene00001475	F15B9.7c.1	protein_coding	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
fmo-2	WBGene00001477	K08C7.5.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fog-1	WBGene00001481	Y54E10A.4a.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fog-1	WBGene00001481	Y54E10A.4b.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fog-1	WBGene00001481	Y54E10A.4c.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fog-1	WBGene00001481	Y54E10A.4d.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fos-1	WBGene00001345	F29G9.4a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fos-1	WBGene00001345	F29G9.4b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
frg-1	WBGene00014177	ZK1010.3.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
frh-1	WBGene00001486	F59G1.7.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
frl-1	WBGene00021698	Y48G9A.4.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
frl-1	WBGene00021698	Y48G9A.4.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
frm-1	WBGene00001488	ZK270.2a.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
frm-1	WBGene00001488	ZK270.2b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
frm-1	WBGene00001488	ZK270.2b.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
frm-1	WBGene00001488	ZK270.2d.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
frm-1	WBGene00001488	ZK270.2e.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
frm-7	WBGene00001493	C51F7.1.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
frpr-3	WBGene00016149	C26F1.6.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fsn-1	WBGene00001499	C26E6.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ftn-2	WBGene00001501	D1037.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ftn-2	WBGene00001501	D1037.3.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ftr-1	WBGene00013756	Y113G7B.4.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ftt-2	WBGene00001502	F52D10.3a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ftt-2	WBGene00001502	F52D10.3a.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ftt-2	WBGene00001502	F52D10.3a.3	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ftt-2	WBGene00001502	F52D10.3b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ftt-2	WBGene00001502	F52D10.3c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fust-1	WBGene00016173	C27H5.3a.1	protein_coding	0	0	3	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1
