# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
flap-1	WBGene00018998	F57B9.7a.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
flap-1	WBGene00018998	F57B9.7b.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
flh-1	WBGene00012435	Y11D7A.12a.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
flh-1	WBGene00012435	Y11D7A.12b.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
flh-1	WBGene00012435	Y11D7A.12c.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fli-1	WBGene00001443	B0523.5.1	protein_coding	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
fln-1	WBGene00022048	Y66H1B.2a.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
fln-1	WBGene00022048	Y66H1B.2b.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
fln-1	WBGene00022048	Y66H1B.2f.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
fln-1	WBGene00022048	Y66H1B.2g.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
fln-1	WBGene00022048	Y66H1B.2h.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
fln-1	WBGene00022048	Y66H1B.2i.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
fln-1	WBGene00022048	Y66H1B.2j.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
fln-1	WBGene00022048	Y66H1B.2k.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
fln-1	WBGene00022048	Y66H1B.2l.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
fln-1	WBGene00022048	Y66H1B.2l.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
fln-1	WBGene00022048	Y66H1B.2m.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
fln-1	WBGene00022048	Y66H1B.2n.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
fln-1	WBGene00022048	Y66H1B.2o.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
fln-1	WBGene00022048	Y66H1B.2p.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
fln-1	WBGene00022048	Y66H1B.2q.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
fln-1	WBGene00022048	Y66H1B.2r.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
fln-1	WBGene00022048	Y66H1B.2s.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
fln-1	WBGene00022048	Y66H1B.2t.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1a.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1b	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1c.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1c.2	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1d.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1d.2	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1e.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1f.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1f.2	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1g.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1g.2	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1h.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1i.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1j.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1k.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1l.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1l.2	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1m.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1m.2	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1n.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1o.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1p.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fln-2	WBGene00016006	C23F12.1q.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
flp-24	WBGene00016028	C24A1.1.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
flp-24	WBGene00016028	C24A1.1.2	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
flp-28	WBGene00044686	W07E11.4.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
flp-3	WBGene00001446	W07E11.2.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fmi-1	WBGene00001475	F15B9.7a.1	protein_coding	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
fmi-1	WBGene00001475	F15B9.7b.1	protein_coding	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
fmi-1	WBGene00001475	F15B9.7c.1	protein_coding	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
fmo-3	WBGene00001478	Y39A1A.19a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fmo-3	WBGene00001478	Y39A1A.19b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fmo-3	WBGene00001478	Y39A1A.19b.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
fmo-5	WBGene00001480	H24K24.5a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fmo-5	WBGene00001480	H24K24.5b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fnta-1	WBGene00019823	R02D3.5.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
fntb-1	WBGene00006465	F23B12.6.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fntb-1	WBGene00006465	F23B12.6.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fntb-1	WBGene00006465	F23B12.6.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
folt-3	WBGene00044738	C50E3.16.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
frg-1	WBGene00014177	ZK1010.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
frh-1	WBGene00001486	F59G1.7.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
frl-1	WBGene00021698	Y48G9A.4.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
frl-1	WBGene00021698	Y48G9A.4.2	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
frm-1	WBGene00001488	ZK270.2a.1	protein_coding	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
frm-1	WBGene00001488	ZK270.2b.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
frm-1	WBGene00001488	ZK270.2b.2	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
frm-1	WBGene00001488	ZK270.2d.1	protein_coding	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
frm-1	WBGene00001488	ZK270.2e.1	protein_coding	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
frm-5.1	WBGene00001492	Y38C1AB.8a.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
frm-5.1	WBGene00001492	Y38C1AB.8b.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
frm-7	WBGene00001493	C51F7.1.1	protein_coding	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
frpr-3	WBGene00016149	C26F1.6.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
fsn-1	WBGene00001499	C26E6.5.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ftn-2	WBGene00001501	D1037.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ftn-2	WBGene00001501	D1037.3.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ftt-2	WBGene00001502	F52D10.3a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ftt-2	WBGene00001502	F52D10.3a.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ftt-2	WBGene00001502	F52D10.3a.3	protein_coding	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ftt-2	WBGene00001502	F52D10.3b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ftt-2	WBGene00001502	F52D10.3c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fust-1	WBGene00016173	C27H5.3a.1	protein_coding	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
fust-1	WBGene00016173	C27H5.3a.2	protein_coding	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
fust-1	WBGene00016173	C27H5.3b.1	protein_coding	0	0	1	3	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fust-1	WBGene00016173	C27H5.3b.2	protein_coding	0	0	1	3	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fust-1	WBGene00016173	C27H5.3b.3	protein_coding	0	0	1	3	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
fut-1	WBGene00001505	K08F8.3.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fut-1	WBGene00001505	K08F8.3.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fut-3	WBGene00006402	F59E12.13.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fut-3	WBGene00006402	F59E12.13.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
fut-3	WBGene00006402	F59E12.13.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gad-1	WBGene00001513	T05H4.14.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
gap-1	WBGene00001515	T24C12.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gar-2	WBGene00001518	F47D12.1a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gar-2	WBGene00001518	F47D12.1b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gar-2	WBGene00001518	F47D12.1c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gar-2	WBGene00001518	F47D12.1d.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gas-1	WBGene00001520	K09A9.5.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gba-3	WBGene00008706	F11E6.1a.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gba-3	WBGene00008706	F11E6.1b.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gba-3	WBGene00008706	F11E6.1c	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gba-3	WBGene00008706	F11E6.1d.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gbh-2	WBGene00001523	M05D6.7.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
gcc-2	WBGene00011503	T05G5.9a.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gcc-2	WBGene00011503	T05G5.9b.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
gck-1	WBGene00001526	T19A5.2a.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
gck-1	WBGene00001526	T19A5.2b.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
gck-1	WBGene00001526	T19A5.2c.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
gck-1	WBGene00001526	T19A5.2d.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
gck-1	WBGene00001526	T19A5.2e.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
gck-1	WBGene00001526	T19A5.2f.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
gck-1	WBGene00001526	T19A5.2g.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
gck-1	WBGene00001526	T19A5.2h.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
gck-2	WBGene00022603	ZC404.9.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gck-3	WBGene00013355	Y59A8B.23a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gck-3	WBGene00013355	Y59A8B.23c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gcn-1	WBGene00021697	Y48G9A.3.1	protein_coding	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
gcn-2	WBGene00013591	Y81G3A.3a.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gcn-2	WBGene00013591	Y81G3A.3a.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gcn-2	WBGene00013591	Y81G3A.3a.3	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gcn-2	WBGene00013591	Y81G3A.3b.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gcn-2	WBGene00013591	Y81G3A.3b.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gcn-2	WBGene00013591	Y81G3A.3b.3	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gcna-1	WBGene00022694	ZK328.4.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gcp-2.2	WBGene00007954	C35C5.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gcsh-2	WBGene00009918	F52A8.5.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gcsh-2	WBGene00009918	F52A8.5.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gcsh-2	WBGene00009918	F52A8.5.3	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gcy-20	WBGene00001545	F21H7.9.1	protein_coding	0	1	1	1	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0
gcy-28	WBGene00020131	T01A4.1a.1	protein_coding	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
gcy-28	WBGene00020131	T01A4.1b.1	protein_coding	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gcy-28	WBGene00020131	T01A4.1c.1	protein_coding	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
gcy-28	WBGene00020131	T01A4.1d.1	protein_coding	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
gcy-34	WBGene00001554	M04G12.3.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gcy-8	WBGene00001535	C49H3.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gei-1	WBGene00001559	F45H7.2a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gei-1	WBGene00001559	F45H7.2b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gei-1	WBGene00001559	F45H7.2c.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gei-1	WBGene00001559	F45H7.2d.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gei-1	WBGene00001559	F45H7.2d.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gei-18	WBGene00001575	Y37A1B.15.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gei-6	WBGene00001563	C05C8.4.1	protein_coding	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
gex-3	WBGene00001580	F28D1.10.1	protein_coding	1	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
gex-3	WBGene00001580	F28D1.10.2	protein_coding	1	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
gfl-1	WBGene00001585	M04B2.3.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gfm-1	WBGene00009246	F29C12.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gfm-1	WBGene00009246	F29C12.4.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ggr-1	WBGene00001586	C09G5.1.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gkow-1	WBGene00011237	R11A8.2.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
glb-14	WBGene00008996	F21A3.6.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
glb-18	WBGene00009917	F52A8.4a.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
glb-18	WBGene00009917	F52A8.4b.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
glb-23	WBGene00020045	R13A1.8.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
glb-26	WBGene00011913	T22C1.2.1	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
glb-4	WBGene00007502	C09H10.8.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gld-1	WBGene00001595	T23G11.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gld-1	WBGene00001595	T23G11.3.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gld-4	WBGene00014115	ZK858.1.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gldc-1	WBGene00020022	R12C12.1a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gldc-1	WBGene00020022	R12C12.1a.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gldc-1	WBGene00020022	R12C12.1b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
glh-3	WBGene00001600	B0414.6.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
gln-1	WBGene00001602	C45B2.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gln-3	WBGene00001604	Y105C5B.28a.1	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
gln-3	WBGene00001604	Y105C5B.28b.1	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
gln-3	WBGene00001604	Y105C5B.28c.1	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
gln-3	WBGene00001604	Y105C5B.28c.2	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
gln-3	WBGene00001604	Y105C5B.28c.3	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
gln-6	WBGene00001607	C28D4.3.1	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gln-6	WBGene00001607	C28D4.3.2	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glna-3	WBGene00009271	F30F8.2.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
glo-1	WBGene00011083	R07B1.12.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
glo-2	WBGene00019010	F57C9.3a.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
glo-2	WBGene00019010	F57C9.3b.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
glo-4	WBGene00017195	F07C3.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
glp-1	WBGene00001609	F02A9.6.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
glp-4	WBGene00006936	Y87G2A.5.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
glp-4	WBGene00006936	Y87G2A.5.2	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
glrx-5	WBGene00013029	Y49E10.2.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gls-1	WBGene00007975	C36B1.8a.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gls-1	WBGene00007975	C36B1.8b.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gls-1	WBGene00007975	C36B1.8c.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gls-1	WBGene00007975	C36B1.8c.2	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
glt-1	WBGene00001620	C12D12.2a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
glt-1	WBGene00001620	C12D12.2b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
glt-6	WBGene00001624	R05G6.6.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gly-9	WBGene00012934	Y47D3A.23a.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
