# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
his-57	WBGene00001931	F54E12.5c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
his-58	WBGene00001932	F54E12.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
his-59	WBGene00001933	F55G1.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
his-60	WBGene00001934	F55G1.11.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
his-61	WBGene00001935	F55G1.10.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
his-62	WBGene00001936	F55G1.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
his-63	WBGene00001937	F22B3.2.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
his-64	WBGene00001938	F22B3.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
his-65	WBGene00001939	H02I12.7.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
his-66	WBGene00001940	H02I12.6.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
his-72	WBGene00001946	Y49E10.6a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
his-72	WBGene00001946	Y49E10.6b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hlh-11	WBGene00001955	F58A4.7a.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hlh-11	WBGene00001955	F58A4.7a.2	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hlh-11	WBGene00001955	F58A4.7b.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hlh-11	WBGene00001955	F58A4.7b.2	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hlh-11	WBGene00001955	F58A4.7b.3	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hlh-11	WBGene00001955	F58A4.7c.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hlh-11	WBGene00001955	F58A4.7c.2	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hlh-12	WBGene00001956	C28C12.8.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hlh-16	WBGene00001960	DY3.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hlh-27	WBGene00001966	C17C3.10.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hlh-30	WBGene00020930	W02C12.3a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hlh-30	WBGene00020930	W02C12.3a.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hlh-30	WBGene00020930	W02C12.3a.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hlh-30	WBGene00020930	W02C12.3b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hlh-30	WBGene00020930	W02C12.3c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hlh-30	WBGene00020930	W02C12.3d.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hlh-30	WBGene00020930	W02C12.3e.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hlh-30	WBGene00020930	W02C12.3f.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hlh-30	WBGene00020930	W02C12.3g.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hlh-30	WBGene00020930	W02C12.3g.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hlh-30	WBGene00020930	W02C12.3g.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hlh-30	WBGene00020930	W02C12.3h.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hlh-30	WBGene00020930	W02C12.3h.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hlh-30	WBGene00020930	W02C12.3i.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hlh-30	WBGene00020930	W02C12.3j.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hlh-33	WBGene00021446	Y39A3CR.6.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hlh-6	WBGene00001952	T15H9.3.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
hmbx-1	WBGene00018786	F54A5.1.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hmg-1.1	WBGene00001971	Y48B6A.14.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
hmg-1.1	WBGene00001971	Y48B6A.14.2	protein_coding	0	1	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hmg-11	WBGene00001976	T05A7.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hmg-11	WBGene00001976	T05A7.4.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hmg-3	WBGene00001973	C32F10.5.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hmg-5	WBGene00001975	F45E4.9.1	protein_coding	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
hmgr-1	WBGene00017268	F08F8.2.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
hmp-2	WBGene00001979	K05C4.6a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hmp-2	WBGene00001979	K05C4.6a.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hmp-2	WBGene00001979	K05C4.6b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hmr-1	WBGene00001980	W02B9.1a.1	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hmr-1	WBGene00001980	W02B9.1a.2	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hmr-1	WBGene00001980	W02B9.1a.3	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hmr-1	WBGene00001980	W02B9.1b.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hmr-1	WBGene00001980	W02B9.1b.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hmr-1	WBGene00001980	W02B9.1c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hmr-1	WBGene00001980	W02B9.1c.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hmr-1	WBGene00001980	W02B9.1d.1	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hmr-1	WBGene00001980	W02B9.1e.1	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hmt-1	WBGene00001815	W09D6.6.1	protein_coding	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
hoe-1	WBGene00001983	E04A4.4a.1	protein_coding	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
hoe-1	WBGene00001983	E04A4.4b.1	protein_coding	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
hoe-1	WBGene00001983	E04A4.4b.2	protein_coding	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
hoe-1	WBGene00001983	E04A4.4c.1	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hoe-1	WBGene00001983	E04A4.4c.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hop-1	WBGene00001985	C18E3.8.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hpo-10	WBGene00017158	F01F1.1a.1	protein_coding	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
hpo-10	WBGene00017158	F01F1.1b.1	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
hpo-10	WBGene00017158	F01F1.1c.1	protein_coding	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
hpo-10	WBGene00017158	F01F1.1c.2	protein_coding	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
hpo-11	WBGene00010427	H37N21.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hpo-13	WBGene00013670	Y105E8A.10a.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hpo-13	WBGene00013670	Y105E8A.10b.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hpo-13	WBGene00013670	Y105E8A.10c.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hpo-13	WBGene00013670	Y105E8A.10c.2	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hpo-27	WBGene00016418	C34G6.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hpo-3	WBGene00018006	F33D11.9a.1	protein_coding	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
hpo-3	WBGene00018006	F33D11.9b.1	protein_coding	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
hpo-3	WBGene00018006	F33D11.9c.1	protein_coding	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
hpo-3	WBGene00018006	F33D11.9d.1	protein_coding	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
hpo-3	WBGene00018006	F33D11.9e.1	protein_coding	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
hpo-3	WBGene00018006	F33D11.9f.1	protein_coding	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
hpo-3	WBGene00018006	F33D11.9g.1	protein_coding	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
hpo-3	WBGene00018006	F33D11.9h.1	protein_coding	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
hpo-3	WBGene00018006	F33D11.9i.1	protein_coding	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
hpo-3	WBGene00018006	F33D11.9j.1	protein_coding	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
hpo-30	WBGene00011014	R04F11.1.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hpo-32	WBGene00015313	C01G8.6.1	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hpo-38	WBGene00021755	Y50D7A.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hpo-4	WBGene00011482	T05E11.6.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hpo-6	WBGene00021518	Y41D4B.16.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hpr-9	WBGene00001997	Y39A1A.23a.1	protein_coding	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
hpr-9	WBGene00001997	Y39A1A.23b.1	protein_coding	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
hpr-9	WBGene00001997	Y39A1A.23b.2	protein_coding	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
hprt-1	WBGene00013690	Y105E8B.5.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrde-1	WBGene00007624	C16C10.3.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hrde-2	WBGene00011324	T01C3.9.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hrde-4	WBGene00020403	T10B11.7a.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hrde-4	WBGene00020403	T10B11.7b.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hrg-6	WBGene00009495	F36H1.10a.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hrg-6	WBGene00009495	F36H1.10c.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hrg-7	WBGene00007605	C15C8.3a.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hrg-7	WBGene00007605	C15C8.3b.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hrg-7	WBGene00007605	C15C8.3b.2	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hrpf-1	WBGene00020936	W02D3.11a.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hrpf-1	WBGene00020936	W02D3.11b.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hrpl-1	WBGene00016624	C44B7.2a.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hrpl-1	WBGene00016624	C44B7.2a.2	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hrpl-1	WBGene00016624	C44B7.2b.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hrpu-1	WBGene00012769	Y41E3.11a.1	protein_coding	1	1	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0
hrpu-1	WBGene00012769	Y41E3.11a.2	protein_coding	1	1	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0
hrpu-1	WBGene00012769	Y41E3.11b.1	protein_coding	0	0	0	4	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
hrpu-1	WBGene00012769	Y41E3.11b.2	protein_coding	0	0	0	4	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
hrpu-1	WBGene00012769	Y41E3.11c.1	protein_coding	0	0	0	4	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
hrpu-1	WBGene00012769	Y41E3.11d.1	protein_coding	0	0	0	4	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
hrpu-1	WBGene00012769	Y41E3.11e	lincRNA	0	0	0	4	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0
hrpu-2	WBGene00022134	Y71G10AL.1a.1	protein_coding	0	0	0	3	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
hrpu-2	WBGene00022134	Y71G10AL.1b.1	protein_coding	0	0	0	3	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
hsd-2	WBGene00022498	ZC8.1.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
hsf-1	WBGene00002004	Y53C10A.12.1	protein_coding	0	0	1	4	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0
hsp-110	WBGene00016250	C30C11.4.1	protein_coding	0	0	0	5	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
hsp-110	WBGene00016250	C30C11.4.2	protein_coding	0	0	0	5	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
hsp-12.2	WBGene00002011	C14B9.1.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hsp-12.2	WBGene00002011	C14B9.1.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hsp-16.1	WBGene00002015	T27E4.8.1	protein_coding	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11
hsp-16.11	WBGene00002017	T27E4.2.1	protein_coding	0	0	0	12	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10
hsp-16.2	WBGene00002016	Y46H3A.3a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsp-16.2	WBGene00002016	Y46H3A.3b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsp-16.41	WBGene00002018	Y46H3A.2.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hsp-16.48	WBGene00002019	T27E4.3.1	protein_coding	0	0	0	12	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2
hsp-16.49	WBGene00002020	T27E4.9.1	protein_coding	1	1	0	10	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	1	1	2
hsp-4	WBGene00002008	F43E2.8a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsp-4	WBGene00002008	F43E2.8a.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
hsp-4	WBGene00002008	F43E2.8b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsp-60	WBGene00002025	Y22D7AL.5a.1	protein_coding	0	0	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hsp-60	WBGene00002025	Y22D7AL.5a.2	protein_coding	0	0	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hsp-60	WBGene00002025	Y22D7AL.5b.1	protein_coding	0	0	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hsp-60	WBGene00002025	Y22D7AL.5b.2	protein_coding	0	0	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hsp-60	WBGene00002025	Y22D7AL.5c.1	protein_coding	0	0	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hsp-70	WBGene00002026	C12C8.1.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hsp-75	WBGene00020110	R151.7a.1	protein_coding	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
hsp-75	WBGene00020110	R151.7a.2	protein_coding	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
hsp-75	WBGene00020110	R151.7b.1	protein_coding	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
hsp-75	WBGene00020110	R151.7b.2	protein_coding	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
hsr-9	WBGene00002027	T05F1.6.1	protein_coding	3	0	0	2	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1
hst-1	WBGene00002028	F08B4.6.1	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
hst-3.1	WBGene00002030	F40H3.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hst-6	WBGene00002031	Y34B4A.3.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
htp-3	WBGene00002034	F57C9.5.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
htz-1	WBGene00019947	R08C7.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
htz-1	WBGene00019947	R08C7.3.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
htz-1	WBGene00019947	R08C7.3.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hum-2	WBGene00002036	F36D4.3a.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hum-2	WBGene00002036	F36D4.3b.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hum-2	WBGene00002036	F36D4.3c.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hum-2	WBGene00002036	F36D4.3c.2	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hum-2	WBGene00002036	F36D4.3e.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hum-2	WBGene00002036	F36D4.3f.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hum-2	WBGene00002036	F36D4.3g.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hum-2	WBGene00002036	F36D4.3g.2	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hum-2	WBGene00002036	F36D4.3h.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hum-2	WBGene00002036	F36D4.3h.2	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hum-2	WBGene00002036	F36D4.3i.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hum-2	WBGene00002036	F36D4.3j.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hum-2	WBGene00002036	F36D4.3k.1	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hum-4	WBGene00002037	F46C3.3a.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hum-4	WBGene00002037	F46C3.3b.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hum-4	WBGene00002037	F46C3.3c.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hum-4	WBGene00002037	F46C3.3d.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hum-4	WBGene00002037	F46C3.3e.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hum-4	WBGene00002037	F46C3.3f.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hum-4	WBGene00002037	F46C3.3g.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hum-4	WBGene00002037	F46C3.3h.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hum-8	WBGene00002041	Y66H1A.6a.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hum-8	WBGene00002041	Y66H1A.6b.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hum-8	WBGene00002041	Y66H1A.6c.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hut-1	WBGene00013740	Y111B2A.20a.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hut-1	WBGene00013740	Y111B2A.20a.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hut-1	WBGene00013740	Y111B2A.20b.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hxk-3	WBGene00022306	Y77E11A.1a.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hxk-3	WBGene00022306	Y77E11A.1a.2	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hxk-3	WBGene00022306	Y77E11A.1b.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hxk-3	WBGene00022306	Y77E11A.1b.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hxk-3	WBGene00022306	Y77E11A.1b.3	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
