# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
alh-7	WBGene00000113	F45H10.1b.1	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
alh-8	WBGene00000114	F13D12.4a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
alh-8	WBGene00000114	F13D12.4a.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
alh-8	WBGene00000114	F13D12.4a.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
alh-8	WBGene00000114	F13D12.4b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
alh-9	WBGene00000115	F01F1.6.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
alh-9	WBGene00000115	F01F1.6.2	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
alkb-7	WBGene00012920	Y46G5A.35.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
allo-1	WBGene00011292	R102.5a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
allo-1	WBGene00011292	R102.5b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
aly-3	WBGene00000122	M18.7a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
aly-3	WBGene00000122	M18.7a.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
aly-3	WBGene00000122	M18.7b	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
aman-2	WBGene00010284	F58H1.1.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ani-2	WBGene00019608	K10B2.5.1	protein_coding	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
anmt-2	WBGene00018340	F42A10.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
anp-1	WBGene00011587	T07F10.1a.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
anp-1	WBGene00011587	T07F10.1b.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
anr-16	WBGene00219587	F29G6.5		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
anr-18	WBGene00219715	M02B7.9		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
anr-22	WBGene00219679	F21H12.10		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
anr-24	WBGene00219751	Y40A1A.4		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
anr-25	WBGene00219582	F16A11.11		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
anr-36	WBGene00219659	C37C3.15		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
anr-39	WBGene00219696	F42G2.11		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
anr-4	WBGene00219671	E03H12.26		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
anr-44	WBGene00219729	T09A12.7		0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ant-1.1	WBGene00006439	T27E9.1a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1a.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1a.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1b	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1c	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.10	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.11	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.12	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.13	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.14	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.15	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.16	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.17	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.18	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.19	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.20	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.21	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.22	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.23	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.24	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.25	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.26	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.27	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.28	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.29	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.30	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.31	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.32	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.33	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.34	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.35	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.36	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.37	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.38	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.39	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.40	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.41	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.42	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.43	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.44	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.45	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.46	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.47	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.48	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.49	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.5	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.6	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.7	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.8	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ant-1.1	WBGene00006439	T27E9.1d.9	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
apa-2	WBGene00000161	T20B5.1.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
apa-2	WBGene00000161	T20B5.1.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
apa-2	WBGene00000161	T20B5.1.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
apb-3	WBGene00000163	R11A5.1a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
apb-3	WBGene00000163	R11A5.1b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
apc-10	WBGene00000144	F15H10.3a.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
apc-10	WBGene00000144	F15H10.3a.2	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
apc-10	WBGene00000144	F15H10.3a.3	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
apc-10	WBGene00000144	F15H10.3b.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
apc-10	WBGene00000144	F15H10.3c.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
apc-10	WBGene00000144	F15H10.3d.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
apc-11	WBGene00000145	F35G12.9.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
apc-11	WBGene00000145	F35G12.9.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
apc-2	WBGene00000143	K06H7.6.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ape-1	WBGene00000146	F46F3.4a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ape-1	WBGene00000146	F46F3.4b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ape-1	WBGene00000146	F46F3.4c.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ape-1	WBGene00000146	F46F3.4d.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
apg-1	WBGene00000158	Y105E8A.9.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
aph-2	WBGene00000148	ZC434.6a.1	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
aph-2	WBGene00000148	ZC434.6b.1	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
apm-1	WBGene00000150	F55A12.7.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
apr-1	WBGene00000156	K04G2.8a.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
apr-1	WBGene00000156	K04G2.8b.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
apr-1	WBGene00000156	K04G2.8c.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
aps-3	WBGene00000165	Y48G8AL.14.1	protein_coding	0	0	0	26	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aqp-11	WBGene00000179	ZK525.2.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
aqp-4	WBGene00000172	F40F9.9.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
arch-1	WBGene00016621	C43H8.1.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
arf-1.1	WBGene00000190	F45E4.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
arf-6	WBGene00000184	Y116A8C.12.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ari-1.1	WBGene00016158	C27A12.8.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ari-1.1	WBGene00016158	C27A12.8.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ari-1.2	WBGene00016157	C27A12.7a.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ari-1.2	WBGene00016157	C27A12.7a.2	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ari-1.2	WBGene00016157	C27A12.7a.3	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ari-1.2	WBGene00016157	C27A12.7b.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ari-1.2	WBGene00016157	C27A12.7b.2	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ari-1.2	WBGene00016157	C27A12.7b.3	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ari-1.3	WBGene00016156	C27A12.6.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
arid-1	WBGene00044689	Y108G3AL.7a.1	protein_coding	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
arid-1	WBGene00044689	Y108G3AL.7b.1	protein_coding	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
arid-1	WBGene00044689	Y108G3AL.7c.1	protein_coding	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
arid-1	WBGene00044689	Y108G3AL.7d.1	protein_coding	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
arid-1	WBGene00044689	Y108G3AL.7e.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
arid-1	WBGene00044689	Y108G3AL.7f.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
arid-1	WBGene00044689	Y108G3AL.7g.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
arid-1	WBGene00044689	Y108G3AL.7h.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
arid-1	WBGene00044689	Y108G3AL.7i.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ark-1	WBGene00000186	C01C7.1a.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ark-1	WBGene00000186	C01C7.1b.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
arl-13	WBGene00021349	Y37E3.5a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
arl-13	WBGene00021349	Y37E3.5b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
arl-13	WBGene00021349	Y37E3.5c.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
arl-13	WBGene00021349	Y37E3.5d.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
arl-5	WBGene00000189	ZK632.8.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
arl-8	WBGene00000192	Y57G11C.13.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
arle-14	WBGene00015145	B0336.5a.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
arle-14	WBGene00015145	B0336.5b.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
arrd-10	WBGene00010268	F58G1.6.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
arrd-11	WBGene00011052	R06B9.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
arrd-13	WBGene00011054	R06B9.3.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
arrd-13	WBGene00011054	R06B9.3.2	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
arrd-14	WBGene00011055	R06B9.4.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
arrd-15	WBGene00014033	ZK643.1a.1	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
arrd-15	WBGene00014033	ZK643.1b.1	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
arrd-15	WBGene00014033	ZK643.1c.1	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
arrd-15	WBGene00014033	ZK643.1d.1	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
arrd-16	WBGene00013043	Y49E10.24a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
arrd-16	WBGene00013043	Y49E10.24b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
arrd-28	WBGene00009000	F21A10.4.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
arx-1	WBGene00000199	Y71F9AL.16.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
arx-4	WBGene00021170	Y6D11A.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
arx-5	WBGene00000203	Y37D8A.1.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
arx-6	WBGene00000204	C35D10.16.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
asb-1	WBGene00000206	F35G12.10.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
asb-1	WBGene00000206	F35G12.10.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
asb-2	WBGene00000207	F02E8.1.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
asb-2	WBGene00000207	F02E8.1.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
asb-2	WBGene00000207	F02E8.1.3	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
asfl-1	WBGene00007277	C03D6.5.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
asg-1	WBGene00000209	K07A12.3.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ash-2	WBGene00012458	Y17G7B.2a.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ash-2	WBGene00012458	Y17G7B.2b.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ash-2	WBGene00012458	Y17G7B.2c	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ash-2	WBGene00012458	Y17G7B.2d.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ash-2	WBGene00012458	Y17G7B.2e.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
asic-2	WBGene00012137	T28F4.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
asna-1	WBGene00014025	ZK637.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
asp-11	WBGene00017677	F21F8.2	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
asp-12	WBGene00017678	F21F8.4.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
asp-12	WBGene00017678	F21F8.4.2	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
asp-5	WBGene00000218	F21F8.3.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
asp-5	WBGene00000218	F21F8.3.2	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
asp-6	WBGene00000219	F21F8.7.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
aspm-1	WBGene00008107	C45G3.1.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
atad-3	WBGene00010015	F54B3.3.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
atad-3	WBGene00010015	F54B3.3.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
atf-2	WBGene00000220	K08F8.2.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
atf-8	WBGene00017535	F17A9.3.1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
atfs-1	WBGene00013878	ZC376.7a.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
atfs-1	WBGene00013878	ZC376.7a.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
atfs-1	WBGene00013878	ZC376.7b.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
atfs-1	WBGene00013878	ZC376.7b.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
atfs-1	WBGene00013878	ZC376.7c.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
atfs-1	WBGene00013878	ZC376.7c.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
atfs-1	WBGene00013878	ZC376.7d.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
atfs-1	WBGene00013878	ZC376.7d.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
atg-10	WBGene00008427	D2085.2.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
atg-2	WBGene00019748	M03A8.2.1	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
