# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
gei-4	WBGene00001561	W07B3.2d.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gei-4	WBGene00001561	W07B3.2d.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gei-4	WBGene00001561	W07B3.2d.3	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gei-4	WBGene00001561	W07B3.2e.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gei-4	WBGene00001561	W07B3.2e.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gei-4	WBGene00001561	W07B3.2f.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gei-4	WBGene00001561	W07B3.2f.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gei-6	WBGene00001563	C05C8.4.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gei-8	WBGene00001565	C14B9.6a.3	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gei-8	WBGene00001565	C14B9.6c.3	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gem-1	WBGene00008214	C49F8.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ges-1	WBGene00001578	R12A1.4.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gex-3	WBGene00001580	F28D1.10.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
gex-3	WBGene00001580	F28D1.10.2	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
gfat-1	WBGene00008546	F07A11.2a.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
gfat-1	WBGene00008546	F07A11.2a.2	protein_coding	0	2	0	2	0	0	0	0	0	2	0	0	0	0	2	0	0	0	2
gfat-1	WBGene00008546	F07A11.2a.3	protein_coding	1	1	0	2	0	0	0	0	0	2	0	0	1	0	1	0	0	0	2
gfat-1	WBGene00008546	F07A11.2a.4	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
gfat-1	WBGene00008546	F07A11.2b.1	protein_coding	0	2	0	2	0	0	0	0	0	2	0	0	0	0	2	0	0	0	2
gfat-1	WBGene00008546	F07A11.2b.2	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
gfat-1	WBGene00008546	F07A11.2b.3	protein_coding	1	1	0	2	0	0	0	0	0	2	0	0	1	0	1	0	0	0	2
gfl-1	WBGene00001585	M04B2.3.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ggr-1	WBGene00001586	C09G5.1.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ghi-1	WBGene00013923	ZK20.1.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gip-2	WBGene00044008	C45G3.5.1	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
gipc-1	WBGene00016440	C35D10.2.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
git-1	WBGene00008805	F14F3.2.1	protein_coding	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
gla-3	WBGene00011376	T02E1.3a.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gla-3	WBGene00011376	T02E1.3b.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gla-3	WBGene00011376	T02E1.3c.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
glb-17	WBGene00009887	F49E2.4a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
glb-17	WBGene00009887	F49E2.4b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
glb-18	WBGene00009917	F52A8.4a.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
glb-18	WBGene00009917	F52A8.4b.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
glb-23	WBGene00020045	R13A1.8.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
glb-26	WBGene00011913	T22C1.2.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
glb-29	WBGene00012461	Y17G7B.6a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
glb-29	WBGene00012461	Y17G7B.6b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
glb-29	WBGene00012461	Y17G7B.6c.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
glb-29	WBGene00012461	Y17G7B.6d.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
glc-4	WBGene00001594	C27H5.8.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
glct-4	WBGene00008160	C47F8.4.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gld-1	WBGene00001595	T23G11.3.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gld-1	WBGene00001595	T23G11.3.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gld-2	WBGene00001596	ZC308.1a.1	protein_coding	1	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
gld-2	WBGene00001596	ZC308.1b.1	protein_coding	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gld-2	WBGene00001596	ZC308.1c.1	protein_coding	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gld-2	WBGene00001596	ZC308.1d.1	protein_coding	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gld-2	WBGene00001596	ZC308.1e.1	protein_coding	1	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
gld-2	WBGene00001596	ZC308.1f.1	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
gldc-1	WBGene00020022	R12C12.1a.1	protein_coding	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
gldc-1	WBGene00020022	R12C12.1a.2	protein_coding	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
gldc-1	WBGene00020022	R12C12.1b.1	protein_coding	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
glf-1	WBGene00019154	H04M03.4.1	protein_coding	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
glh-1	WBGene00001598	T21G5.3.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
glh-4	WBGene00001601	T12F5.3.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
glh-4	WBGene00001601	T12F5.3.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gln-1	WBGene00001602	C45B2.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
glna-3	WBGene00009271	F30F8.2.1	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
glo-1	WBGene00011083	R07B1.12.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
glo-2	WBGene00019010	F57C9.3a.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
glo-2	WBGene00019010	F57C9.3b.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
glp-4	WBGene00006936	Y87G2A.5.1	protein_coding	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
glp-4	WBGene00006936	Y87G2A.5.2	protein_coding	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gls-1	WBGene00007975	C36B1.8a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gls-1	WBGene00007975	C36B1.8b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gls-1	WBGene00007975	C36B1.8c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gls-1	WBGene00007975	C36B1.8c.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
glt-1	WBGene00001620	C12D12.2a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
glt-1	WBGene00001620	C12D12.2b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
glt-5	WBGene00001623	Y53C12A.2.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
glt-6	WBGene00001624	R05G6.6.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gly-10	WBGene00001635	Y45F10D.3a.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gly-10	WBGene00001635	Y45F10D.3b.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gly-10	WBGene00001635	Y45F10D.3c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gly-11	WBGene00001636	Y75B8A.9a.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
gly-11	WBGene00001636	Y75B8A.9b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gly-14	WBGene00001639	M01F1.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gmn-1	WBGene00013552	Y75B8A.17.1	protein_coding	0	0	0	22	6	0	0	16	0	0	0	0	0	0	0	0	0	0	0
gmps-1	WBGene00010912	M106.4a.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
gmps-1	WBGene00010912	M106.4b.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
gmps-1	WBGene00010912	M106.4c.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gna-1	WBGene00001646	B0024.12.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
gna-2	WBGene00001647	T23G11.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gob-1	WBGene00001649	H13N06.3a.1	protein_coding	0	1	1	3	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2
gob-1	WBGene00001649	H13N06.3b.1	protein_coding	0	1	1	3	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2
golg-2	WBGene00018017	F33G12.5.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
golg-2	WBGene00018017	F33G12.5.2	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
golg-4	WBGene00010306	F59A2.6a.1	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
golg-4	WBGene00010306	F59A2.6b.1	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
golg-4	WBGene00010306	F59A2.6c.1	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
golg-4	WBGene00010306	F59A2.6d.1	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
gon-1	WBGene00001650	F25H8.3a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gon-1	WBGene00001650	F25H8.3b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gon-1	WBGene00001650	F25H8.3c	lincRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gpa-15	WBGene00001677	M04C7.1.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gpa-16	WBGene00001678	Y95B8A.5a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gpa-17	WBGene00022196	Y71H2B.7.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gpa-17	WBGene00022196	Y71H2B.7.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gpa-4	WBGene00001666	T07A9.7.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gpa-8	WBGene00001670	F56H9.3.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gpa-9	WBGene00001671	F56H9.4a	lincRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
gpa-9	WBGene00001671	F56H9.4b.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gpb-1	WBGene00001679	F13D12.7a.1	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gpb-1	WBGene00001679	F13D12.7a.2	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gpb-1	WBGene00001679	F13D12.7b.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
gpc-2	WBGene00001682	F08B6.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gpcp-1	WBGene00019612	K10B3.6a.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gpcp-1	WBGene00019612	K10B3.6b.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gpcp-1	WBGene00019612	K10B3.6c.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gpcp-1	WBGene00019612	K10B3.6d.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gpcp-2	WBGene00011511	T05H10.7a.1	protein_coding	0	1	0	3	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0
gpcp-2	WBGene00011511	T05H10.7b.1	protein_coding	0	1	0	3	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0
gpd-1	WBGene00001683	T09F3.3.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gpd-1	WBGene00001683	T09F3.3.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gpd-2	WBGene00001684	K10B3.8.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
gpd-2	WBGene00001684	K10B3.8.2	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
gpd-3	WBGene00001685	K10B3.7.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gpd-3	WBGene00001685	K10B3.7.2	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
gpdh-2	WBGene00010778	K11H3.1a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gpdh-2	WBGene00010778	K11H3.1b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gpdh-2	WBGene00010778	K11H3.1c.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gpdh-2	WBGene00010778	K11H3.1c.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gpdh-2	WBGene00010778	K11H3.1d.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gpdh-2	WBGene00010778	K11H3.1d.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gpx-4	WBGene00022377	Y94H6A.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gpx-7	WBGene00019846	R03G5.5a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gpx-7	WBGene00019846	R03G5.5b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gras-1	WBGene00009272	F30F8.3.1	protein_coding	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
grd-16	WBGene00001705	Y69A2AL.1.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
grd-2	WBGene00001691	F46B3.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
grh-1	WBGene00001707	Y48G8AR.1a.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
grh-1	WBGene00001707	Y48G8AR.1b.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
grh-1	WBGene00001707	Y48G8AR.1c.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
grl-10	WBGene00001719	C26F1.5.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
grl-17	WBGene00001726	C56A3.1.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
grl-19	WBGene00001728	R02D3.6.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
grl-24	WBGene00001733	F11E6.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
grl-4	WBGene00001713	F42C5.7.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
grld-1	WBGene00017929	F29C4.7a.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
grld-1	WBGene00017929	F29C4.7a.2	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
grld-1	WBGene00017929	F29C4.7b.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
grld-1	WBGene00017929	F29C4.7b.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
grp-1	WBGene00001743	K06H7.4.1	protein_coding	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
grsp-4	WBGene00017201	F07C4.7.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
gsk-3	WBGene00001746	Y18D10A.5.1	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gsp-1	WBGene00001747	F29F11.6.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gspd-1	WBGene00007108	B0035.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gst-30	WBGene00001778	ZK546.11.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gst-36	WBGene00001784	R07B1.4.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gst-8	WBGene00001756	F11G11.1.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gst-9	WBGene00001757	R05F9.5.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gstk-1	WBGene00014251	ZK1320.1.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gsto-1	WBGene00016204	C29E4.7.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gsy-1	WBGene00001793	Y46G5A.31.1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gta-1	WBGene00001794	K04D7.3a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gta-1	WBGene00001794	K04D7.3b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gta-1	WBGene00001794	K04D7.3b.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gtf-2A2	WBGene00013736	Y111B2A.13.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
gtf-2E1	WBGene00013998	ZK550.4.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gtl-1	WBGene00001795	C05C12.3.1	protein_coding	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
guk-1	WBGene00020190	T03F1.8a.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
guk-1	WBGene00020190	T03F1.8b.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gut-2	WBGene00001808	T10G3.6a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gut-2	WBGene00001808	T10G3.6b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
haf-1	WBGene00001811	C30H6.6.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
haf-2	WBGene00001812	F43E2.4.1	protein_coding	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
hal-3	WBGene00011788	T15H9.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
haly-1	WBGene00009813	F47B10.2.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
har-2	WBGene00011988	T24D1.5.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hasp-1	WBGene00007258	C01H6.9.1	protein_coding	0	0	2	3	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1
hat-1	WBGene00044069	M03C11.4.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
hcp-1	WBGene00001829	ZK1055.1.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hcp-4	WBGene00001832	T03F1.9.1	protein_coding	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hcp-4	WBGene00001832	T03F1.9.2	protein_coding	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hcp-6	WBGene00001833	Y110A7A.1a.1	protein_coding	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
hcp-6	WBGene00001833	Y110A7A.1b.1	protein_coding	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
hda-10	WBGene00001838	Y51H1A.5.1	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
hda-11	WBGene00007953	C35A5.9.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
hda-2	WBGene00001835	C08B11.2.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hda-6	WBGene00018319	F41H10.6a.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hda-6	WBGene00018319	F41H10.6a.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hda-6	WBGene00018319	F41H10.6b.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hda-6	WBGene00018319	F41H10.6b.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hda-6	WBGene00018319	F41H10.6c.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hda-6	WBGene00018319	F41H10.6d.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hda-6	WBGene00018319	F41H10.6d.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hel-1	WBGene00001840	C26D10.2a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hel-1	WBGene00001840	C26D10.2b	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
helq-1	WBGene00021905	Y55B1AL.3a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
helq-1	WBGene00021905	Y55B1AL.3b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hex-3	WBGene00012663	Y39A1C.4.1	protein_coding	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
hil-5	WBGene00001856	B0414.3.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
him-1	WBGene00001860	F28B3.7a.1	protein_coding	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
him-1	WBGene00001860	F28B3.7b.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
him-10	WBGene00001869	R12B2.4.1	protein_coding	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
him-17	WBGene00001874	T09E8.2.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
him-19	WBGene00022390	Y95B8A.11a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
him-19	WBGene00022390	Y95B8A.11b.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
him-19	WBGene00022390	Y95B8A.11c.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
him-5	WBGene00001864	D1086.4a.1	protein_coding	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
him-5	WBGene00001864	D1086.4b.1	protein_coding	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
him-8	WBGene00001867	T07G12.12a.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
